 ID,Date,Water Level / Niveau d'eau (m),Grade,Symbol / Symbole,QA/QC,Discharge / Débit (cms),Grade,Symbol / Symbole,QA/QC
02AB006,2015-04-16T14:50:00-05:00,302.517,,,1,94.847,,,1
02AB006,2015-04-16T14:55:00-05:00,302.506,,,1,93.283,,,1
02AB006,2015-04-16T15:00:00-05:00,302.512,,,1,94.135,,,1
02AB006,2015-04-16T15:05:00-05:00,302.509,,,1,93.709,,,1
02AB006,2015-04-16T15:10:00-05:00,302.512,,,1,94.135,,,1
02AB006,2015-04-16T15:15:00-05:00,302.513,,,1,94.277,,,1
02AB006,2015-04-16T15:20:00-05:00,302.507,,,1,93.425,,,1
02AB006,2015-04-16T15:25:00-05:00,302.510,,,1,93.851,,,1
02AB006,2015-04-16T15:30:00-05:00,302.509,,,1,93.709,,,1
02AB006,2015-04-16T15:35:00-05:00,302.508,,,1,93.567,,,1
02AB006,2015-04-16T15:40:00-05:00,302.508,,,1,93.567,,,1
02AB006,2015-04-16T15:45:00-05:00,302.506,,,1,93.283,,,1
02AB006,2015-04-16T15:50:00-05:00,302.511,,,1,93.993,,,1
02AB006,2015-04-16T15:55:00-05:00,302.509,,,1,93.709,,,1
02AB006,2015-04-16T16:00:00-05:00,302.510,,,1,93.851,,,1
02AB006,2015-04-16T16:05:00-05:00,302.509,,,1,93.709,,,1
02AB006,2015-04-16T16:10:00-05:00,302.509,,,1,93.709,,,1
02AB006,2015-04-16T16:15:00-05:00,302.510,,,1,93.851,,,1
02AB006,2015-04-16T16:20:00-05:00,302.505,,,1,93.142,,,1
02AB006,2015-04-16T16:25:00-05:00,302.508,,,1,93.567,,,1
02AB006,2015-04-16T16:30:00-05:00,302.503,,,1,92.858,,,1
02AB006,2015-04-16T16:35:00-05:00,302.506,,,1,93.283,,,1
02AB006,2015-04-16T16:40:00-05:00,302.504,,,1,93.000,,,1
02AB006,2015-04-16T16:45:00-05:00,302.502,,,1,92.717,,,1
02AB006,2015-04-16T16:50:00-05:00,302.501,,,1,92.575,,,1
02AB006,2015-04-16T16:55:00-05:00,302.502,,,1,92.717,,,1
02AB006,2015-04-16T17:00:00-05:00,302.499,,,1,92.293,,,1
02AB006,2015-04-16T17:05:00-05:00,302.497,,,1,92.010,,,1
02AB006,2015-04-16T17:10:00-05:00,302.502,,,1,92.717,,,1
02AB006,2015-04-16T17:15:00-05:00,302.499,,,1,92.293,,,1
02AB006,2015-04-16T17:20:00-05:00,302.500,,,1,92.434,,,1
02AB006,2015-04-16T17:25:00-05:00,302.498,,,1,92.151,,,1
02AB006,2015-04-16T17:30:00-05:00,302.500,,,1,92.434,,,1
02AB006,2015-04-16T17:35:00-05:00,302.500,,,1,92.434,,,1
02AB006,2015-04-16T17:40:00-05:00,302.498,,,1,92.151,,,1
02AB006,2015-04-16T17:45:00-05:00,302.500,,,1,92.434,,,1
02AB006,2015-04-16T17:50:00-05:00,302.497,,,1,92.010,,,1
02AB006,2015-04-16T17:55:00-05:00,302.494,,,1,91.587,,,1
02AB006,2015-04-16T18:00:00-05:00,302.496,,,1,91.869,,,1
02AB006,2015-04-16T18:05:00-05:00,302.496,,,1,91.869,,,1
02AB006,2015-04-16T18:10:00-05:00,302.499,,,1,92.293,,,1
02AB006,2015-04-16T18:15:00-05:00,302.499,,,1,92.293,,,1
02AB006,2015-04-16T18:20:00-05:00,302.500,,,1,92.434,,,1
02AB006,2015-04-16T18:25:00-05:00,302.502,,,1,92.717,,,1
02AB006,2015-04-16T18:30:00-05:00,302.502,,,1,92.717,,,1
02AB006,2015-04-16T18:35:00-05:00,302.507,,,1,93.425,,,1
02AB006,2015-04-16T18:40:00-05:00,302.508,,,1,93.567,,,1
02AB006,2015-04-16T18:45:00-05:00,302.513,,,1,94.277,,,1
02AB006,2015-04-16T18:50:00-05:00,302.510,,,1,93.851,,,1
02AB006,2015-04-16T18:55:00-05:00,302.514,,,1,94.420,,,1
02AB006,2015-04-16T19:00:00-05:00,302.519,,,1,95.132,,,1
02AB006,2015-04-16T19:05:00-05:00,302.519,,,1,95.132,,,1
02AB006,2015-04-16T19:10:00-05:00,302.518,,,1,94.990,,,1
02AB006,2015-04-16T19:15:00-05:00,302.520,,,1,95.275,,,1
02AB006,2015-04-16T19:20:00-05:00,302.516,,,1,94.704,,,1
02AB006,2015-04-16T19:25:00-05:00,302.516,,,1,94.704,,,1
02AB006,2015-04-16T19:30:00-05:00,302.516,,,1,94.704,,,1
02AB006,2015-04-16T19:35:00-05:00,302.514,,,1,94.420,,,1
02AB006,2015-04-16T19:40:00-05:00,302.508,,,1,93.567,,,1
02AB006,2015-04-16T19:45:00-05:00,302.505,,,1,93.142,,,1
02AB006,2015-04-16T19:50:00-05:00,302.500,,,1,92.434,,,1
02AB006,2015-04-16T19:55:00-05:00,302.497,,,1,92.010,,,1
02AB006,2015-04-16T20:00:00-05:00,302.489,,,1,90.883,,,1
02AB006,2015-04-16T20:05:00-05:00,302.485,,,1,90.321,,,1
02AB006,2015-04-16T20:10:00-05:00,302.482,,,1,89.900,,,1
02AB006,2015-04-16T20:15:00-05:00,302.480,,,1,89.620,,,1
02AB006,2015-04-16T20:20:00-05:00,302.478,,,1,89.340,,,1
02AB006,2015-04-16T20:25:00-05:00,302.477,,,1,89.200,,,1
02AB006,2015-04-16T20:30:00-05:00,302.473,,,1,88.642,,,1
02AB006,2015-04-16T20:35:00-05:00,302.470,,,1,88.223,,,1
02AB006,2015-04-16T20:40:00-05:00,302.473,,,1,88.642,,,1
02AB006,2015-04-16T20:45:00-05:00,302.471,,,1,88.363,,,1
02AB006,2015-04-16T20:50:00-05:00,302.474,,,1,88.781,,,1
02AB006,2015-04-16T20:55:00-05:00,302.477,,,1,89.200,,,1
02AB006,2015-04-16T21:00:00-05:00,302.479,,,1,89.480,,,1
02AB006,2015-04-16T21:05:00-05:00,302.481,,,1,89.760,,,1
02AB006,2015-04-16T21:10:00-05:00,302.484,,,1,90.181,,,1
02AB006,2015-04-16T21:15:00-05:00,302.485,,,1,90.321,,,1
02AB006,2015-04-16T21:20:00-05:00,302.489,,,1,90.883,,,1
02AB006,2015-04-16T21:25:00-05:00,302.489,,,1,90.883,,,1
02AB006,2015-04-16T21:30:00-05:00,302.489,,,1,90.883,,,1
02AB006,2015-04-16T21:35:00-05:00,302.490,,,1,91.024,,,1
02AB006,2015-04-16T21:40:00-05:00,302.494,,,1,91.587,,,1
02AB006,2015-04-16T21:45:00-05:00,302.488,,,1,90.742,,,1
02AB006,2015-04-16T21:50:00-05:00,302.495,,,1,91.728,,,1
02AB006,2015-04-16T21:55:00-05:00,302.496,,,1,91.869,,,1
02AB006,2015-04-16T22:00:00-05:00,302.500,,,1,92.434,,,1
02AB006,2015-04-16T22:05:00-05:00,302.500,,,1,92.434,,,1
02AB006,2015-04-16T22:10:00-05:00,302.504,,,1,93.000,,,1
02AB006,2015-04-16T22:15:00-05:00,302.510,,,1,93.851,,,1
02AB006,2015-04-16T22:20:00-05:00,302.516,,,1,94.704,,,1
02AB006,2015-04-16T22:25:00-05:00,302.518,,,1,94.990,,,1
02AB006,2015-04-16T22:30:00-05:00,302.523,,,1,95.703,,,1
02AB006,2015-04-16T22:35:00-05:00,302.522,,,1,95.560,,,1
02AB006,2015-04-16T22:40:00-05:00,302.520,,,1,95.275,,,1
02AB006,2015-04-16T22:45:00-05:00,302.519,,,1,95.132,,,1
02AB006,2015-04-16T22:50:00-05:00,302.521,,,1,95.418,,,1
02AB006,2015-04-16T22:55:00-05:00,302.513,,,1,94.277,,,1
02AB006,2015-04-16T23:00:00-05:00,302.520,,,1,95.275,,,1
02AB006,2015-04-16T23:05:00-05:00,302.517,,,1,94.847,,,1
02AB006,2015-04-16T23:10:00-05:00,302.514,,,1,94.420,,,1
02AB006,2015-04-16T23:15:00-05:00,302.512,,,1,94.135,,,1
02AB006,2015-04-16T23:20:00-05:00,302.511,,,1,93.993,,,1
02AB006,2015-04-16T23:25:00-05:00,302.511,,,1,93.993,,,1
02AB006,2015-04-16T23:30:00-05:00,302.506,,,1,93.283,,,1
02AB006,2015-04-17T00:35:00-05:00,302.493,,,1,91.446,,,1
02AB006,2015-04-17T00:40:00-05:00,302.488,,,1,90.742,,,1
02AB006,2015-04-17T00:45:00-05:00,302.491,,,1,91.164,,,1
02AB006,2015-04-17T00:50:00-05:00,302.492,,,1,91.305,,,1
02AB006,2015-04-17T00:55:00-05:00,302.490,,,1,91.024,,,1
02AB006,2015-04-17T01:00:00-05:00,302.487,,,1,90.602,,,1
02AB006,2015-04-17T01:05:00-05:00,302.484,,,1,90.181,,,1
02AB006,2015-04-17T01:10:00-05:00,302.491,,,1,91.164,,,1
02AB006,2015-04-17T01:15:00-05:00,302.487,,,1,90.602,,,1
02AB006,2015-04-17T01:20:00-05:00,302.484,,,1,90.181,,,1
02AB006,2015-04-17T01:25:00-05:00,302.487,,,1,90.602,,,1
02AB006,2015-04-17T01:30:00-05:00,302.483,,,1,90.040,,,1
02AB006,2015-04-17T02:35:00-05:00,302.481,,,1,89.760,,,1
02AB006,2015-04-17T02:40:00-05:00,302.482,,,1,89.900,,,1
02AB006,2015-04-17T02:45:00-05:00,302.478,,,1,89.340,,,1
02AB006,2015-04-17T02:50:00-05:00,302.478,,,1,89.340,,,1
02AB006,2015-04-17T02:55:00-05:00,302.479,,,1,89.480,,,1
02AB006,2015-04-17T03:00:00-05:00,302.478,,,1,89.340,,,1
02AB006,2015-04-17T03:05:00-05:00,302.481,,,1,89.760,,,1
02AB006,2015-04-17T03:10:00-05:00,302.479,,,1,89.480,,,1
02AB006,2015-04-17T03:15:00-05:00,302.479,,,1,89.480,,,1
02AB006,2015-04-17T03:20:00-05:00,302.477,,,1,89.200,,,1
02AB006,2015-04-17T03:25:00-05:00,302.474,,,1,88.781,,,1
02AB006,2015-04-17T03:30:00-05:00,302.478,,,1,89.340,,,1
02AB006,2015-04-17T03:35:00-05:00,302.479,,,1,89.480,,,1
02AB006,2015-04-17T03:40:00-05:00,302.477,,,1,89.200,,,1
02AB006,2015-04-17T03:45:00-05:00,302.478,,,1,89.340,,,1
02AB006,2015-04-17T03:50:00-05:00,302.474,,,1,88.781,,,1
02AB006,2015-04-17T03:55:00-05:00,302.476,,,1,89.060,,,1
02AB006,2015-04-17T04:00:00-05:00,302.472,,,1,88.502,,,1
02AB006,2015-04-17T04:05:00-05:00,302.475,,,1,88.921,,,1
02AB006,2015-04-17T04:10:00-05:00,302.472,,,1,88.502,,,1
02AB006,2015-04-17T04:15:00-05:00,302.472,,,1,88.502,,,1
02AB006,2015-04-17T04:20:00-05:00,302.475,,,1,88.921,,,1
02AB006,2015-04-17T04:25:00-05:00,302.474,,,1,88.781,,,1
02AB006,2015-04-17T04:30:00-05:00,302.471,,,1,88.363,,,1
02AB006,2015-04-17T04:35:00-05:00,302.476,,,1,89.060,,,1
02AB006,2015-04-17T04:40:00-05:00,302.471,,,1,88.363,,,1
02AB006,2015-04-17T04:45:00-05:00,302.472,,,1,88.502,,,1
02AB006,2015-04-17T04:50:00-05:00,302.473,,,1,88.642,,,1
02AB006,2015-04-17T04:55:00-05:00,302.472,,,1,88.502,,,1
02AB006,2015-04-17T05:00:00-05:00,302.472,,,1,88.502,,,1
02AB006,2015-04-17T05:05:00-05:00,302.471,,,1,88.363,,,1
02AB006,2015-04-17T05:10:00-05:00,302.469,,,1,88.084,,,1
02AB006,2015-04-17T05:15:00-05:00,302.469,,,1,88.084,,,1
02AB006,2015-04-17T05:20:00-05:00,302.466,,,1,87.666,,,1
02AB006,2015-04-17T05:25:00-05:00,302.464,,,1,87.388,,,1
02AB006,2015-04-17T05:30:00-05:00,302.465,,,1,87.527,,,1
02AB006,2015-04-17T05:35:00-05:00,302.466,,,1,87.666,,,1
02AB006,2015-04-17T05:40:00-05:00,302.464,,,1,87.388,,,1
02AB006,2015-04-17T05:45:00-05:00,302.463,,,1,87.250,,,1
02AB006,2015-04-17T05:50:00-05:00,302.461,,,1,86.972,,,1
02AB006,2015-04-17T05:55:00-05:00,302.458,,,1,86.556,,,1
02AB006,2015-04-17T06:00:00-05:00,302.458,,,1,86.556,,,1
02AB006,2015-04-17T06:05:00-05:00,302.457,,,1,86.418,,,1
02AB006,2015-04-17T06:10:00-05:00,302.457,,,1,86.418,,,1
02AB006,2015-04-17T06:15:00-05:00,302.455,,,1,86.141,,,1
02AB006,2015-04-17T06:20:00-05:00,302.456,,,1,86.279,,,1
02AB006,2015-04-17T06:25:00-05:00,302.457,,,1,86.418,,,1
02AB006,2015-04-17T06:30:00-05:00,302.450,,,1,85.450,,,1
02AB006,2015-04-17T06:35:00-05:00,302.453,,,1,85.864,,,1
02AB006,2015-04-17T06:40:00-05:00,302.452,,,1,85.726,,,1
02AB006,2015-04-17T06:45:00-05:00,302.451,,,1,85.588,,,1
02AB006,2015-04-17T06:50:00-05:00,302.449,,,1,85.312,,,1
02AB006,2015-04-17T06:55:00-05:00,302.451,,,1,85.588,,,1
02AB006,2015-04-17T07:00:00-05:00,302.445,,,1,84.761,,,1
02AB006,2015-04-17T07:05:00-05:00,302.446,,,1,84.899,,,1
02AB006,2015-04-17T07:10:00-05:00,302.448,,,1,85.175,,,1
02AB006,2015-04-17T07:15:00-05:00,302.445,,,1,84.761,,,1
02AB006,2015-04-17T07:20:00-05:00,302.442,,,1,84.349,,,1
02AB006,2015-04-17T07:25:00-05:00,302.441,,,1,84.212,,,1
02AB006,2015-04-17T07:30:00-05:00,302.443,,,1,84.486,,,1
02AB006,2015-04-17T07:35:00-05:00,302.441,,,1,84.212,,,1
02AB006,2015-04-17T07:40:00-05:00,302.440,,,1,84.074,,,1
02AB006,2015-04-17T07:45:00-05:00,302.428,,,1,82.432,,,1
02AB006,2015-04-17T07:50:00-05:00,302.419,,,1,81.207,,,1
02AB006,2015-04-17T07:55:00-05:00,302.413,,,1,80.394,,,1
02AB006,2015-04-17T08:00:00-05:00,302.410,,,1,79.988,,,1
02AB006,2015-04-17T08:05:00-05:00,302.406,,,1,79.448,,,1
02AB006,2015-04-17T08:10:00-05:00,302.404,,,1,79.179,,,1
02AB006,2015-04-17T08:15:00-05:00,302.408,,,1,79.718,,,1
02AB006,2015-04-17T08:20:00-05:00,302.413,,,1,80.394,,,1
02AB006,2015-04-17T08:25:00-05:00,302.410,,,1,79.988,,,1
02AB006,2015-04-17T08:30:00-05:00,302.414,,,1,80.529,,,1
02AB006,2015-04-17T08:35:00-05:00,302.414,,,1,80.529,,,1
02AB006,2015-04-17T08:40:00-05:00,302.419,,,1,81.207,,,1
02AB006,2015-04-17T08:45:00-05:00,302.422,,,1,81.615,,,1
02AB006,2015-04-17T08:50:00-05:00,302.420,,,1,81.343,,,1
02AB006,2015-04-17T08:55:00-05:00,302.420,,,1,81.343,,,1
02AB006,2015-04-17T09:00:00-05:00,302.421,,,1,81.479,,,1
02AB006,2015-04-17T09:05:00-05:00,302.422,,,1,81.615,,,1
02AB006,2015-04-17T09:10:00-05:00,302.420,,,1,81.343,,,1
02AB006,2015-04-17T09:15:00-05:00,302.420,,,1,81.343,,,1
02AB006,2015-04-17T09:20:00-05:00,302.422,,,1,81.615,,,1
02AB006,2015-04-17T09:25:00-05:00,302.420,,,1,81.343,,,1
02AB006,2015-04-17T09:30:00-05:00,302.420,,,1,81.343,,,1
02AB006,2015-04-17T09:35:00-05:00,302.418,,,1,81.072,,,1
02AB006,2015-04-17T09:40:00-05:00,302.418,,,1,81.072,,,1
02AB006,2015-04-17T09:45:00-05:00,302.418,,,1,81.072,,,1
02AB006,2015-04-17T09:50:00-05:00,302.418,,,1,81.072,,,1
02AB006,2015-04-17T09:55:00-05:00,302.412,,,1,80.259,,,1
02AB006,2015-04-17T10:00:00-05:00,302.412,,,1,80.259,,,1
02AB006,2015-04-17T10:05:00-05:00,302.416,,,1,80.800,,,1
02AB006,2015-04-17T10:10:00-05:00,302.415,,,1,80.665,,,1
02AB006,2015-04-17T10:15:00-05:00,302.416,,,1,80.800,,,1
02AB006,2015-04-17T10:20:00-05:00,302.414,,,1,80.529,,,1
02AB006,2015-04-17T10:25:00-05:00,302.415,,,1,80.665,,,1
02AB006,2015-04-17T10:30:00-05:00,302.414,,,1,80.529,,,1
02AB006,2015-04-17T10:35:00-05:00,302.414,,,1,80.529,,,1
02AB006,2015-04-17T10:40:00-05:00,302.414,,,1,80.529,,,1
02AB006,2015-04-17T10:45:00-05:00,302.415,,,1,80.665,,,1
02AB006,2015-04-17T10:50:00-05:00,302.414,,,1,80.529,,,1
02AB006,2015-04-17T10:55:00-05:00,302.413,,,1,80.394,,,1
02AB006,2015-04-17T11:00:00-05:00,302.411,,,1,80.123,,,1
02AB006,2015-04-17T11:05:00-05:00,302.408,,,1,79.718,,,1
02AB006,2015-04-17T11:10:00-05:00,302.408,,,1,79.718,,,1
02AB006,2015-04-17T11:15:00-05:00,302.406,,,1,79.448,,,1
02AB006,2015-04-17T11:20:00-05:00,302.408,,,1,79.718,,,1
02AB006,2015-04-17T11:25:00-05:00,302.407,,,1,79.583,,,1
02AB006,2015-04-17T11:30:00-05:00,302.411,,,1,80.123,,,1
02AB006,2015-04-17T11:35:00-05:00,302.412,,,1,80.259,,,1
02AB006,2015-04-17T11:40:00-05:00,302.413,,,1,80.394,,,1
02AB006,2015-04-17T11:45:00-05:00,302.414,,,1,80.529,,,1
02AB006,2015-04-17T11:50:00-05:00,302.417,,,1,80.936,,,1
02AB006,2015-04-17T11:55:00-05:00,302.418,,,1,81.072,,,1
02AB006,2015-04-17T12:00:00-05:00,302.420,,,1,81.343,,,1
02AB006,2015-04-17T12:05:00-05:00,302.419,,,1,81.207,,,1
02AB006,2015-04-17T12:10:00-05:00,302.414,,,1,80.529,,,1
02AB006,2015-04-17T12:15:00-05:00,302.412,,,1,80.259,,,1
02AB006,2015-04-17T12:20:00-05:00,302.409,,,1,79.853,,,1
02AB006,2015-04-17T12:25:00-05:00,302.411,,,1,80.123,,,1
02AB006,2015-04-17T12:30:00-05:00,302.413,,,1,80.394,,,1
02AB006,2015-04-17T12:35:00-05:00,302.415,,,1,80.665,,,1
02AB006,2015-04-17T12:40:00-05:00,302.422,,,1,81.615,,,1
02AB006,2015-04-17T12:45:00-05:00,302.424,,,1,81.887,,,1
02AB006,2015-04-17T12:50:00-05:00,302.424,,,1,81.887,,,1
02AB006,2015-04-17T12:55:00-05:00,302.422,,,1,81.615,,,1
02AB006,2015-04-17T13:00:00-05:00,302.415,,,1,80.665,,,1
02AB006,2015-04-17T13:05:00-05:00,302.409,,,1,79.853,,,1
02AB006,2015-04-17T13:10:00-05:00,302.400,,,1,78.640,,,1
02AB006,2015-04-17T13:15:00-05:00,302.393,,,1,77.701,,,1
02AB006,2015-04-17T13:20:00-05:00,302.384,,,1,76.499,,,1
02AB006,2015-04-17T13:25:00-05:00,302.381,,,1,76.099,,,1
02AB006,2015-04-17T13:30:00-05:00,302.380,,,1,75.966,,,1
02AB006,2015-04-17T13:35:00-05:00,302.382,,,1,76.232,,,1
02AB006,2015-04-17T13:40:00-05:00,302.385,,,1,76.632,,,1
02AB006,2015-04-17T13:45:00-05:00,302.390,,,1,77.300,,,1
02AB006,2015-04-17T13:50:00-05:00,302.398,,,1,78.372,,,1
02AB006,2015-04-17T13:55:00-05:00,302.401,,,1,78.775,,,1
02AB006,2015-04-17T14:00:00-05:00,302.409,,,1,79.853,,,1
02AB006,2015-04-17T14:05:00-05:00,302.411,,,1,80.123,,,1
02AB006,2015-04-17T14:10:00-05:00,302.417,,,1,80.936,,,1
02AB006,2015-04-17T14:15:00-05:00,302.359,,,1,73.190,,,1
02AB006,2015-04-17T14:20:00-05:00,302.276,,,1,62.538,,,1
02AB006,2015-04-17T14:25:00-05:00,302.226,,,1,56.378,,,1
02AB006,2015-04-17T14:30:00-05:00,302.208,,,1,54.210,,,1
02AB006,2015-04-17T14:35:00-05:00,302.217,,,1,55.291,,,1
02AB006,2015-04-17T14:40:00-05:00,302.249,,,1,59.187,,,1
02AB006,2015-04-17T14:45:00-05:00,302.397,,,1,78.237,,,1
02AB006,2015-04-17T14:50:00-05:00,302.612,,,1,108.682,,,1
02AB006,2015-04-17T14:55:00-05:00,302.690,,,1,120.470,,,1
02AB006,2015-04-17T15:00:00-05:00,302.697,,,1,121.547,,,1
02AB006,2015-04-17T15:05:00-05:00,302.685,,,1,119.703,,,1
02AB006,2015-04-17T15:10:00-05:00,302.664,,,1,116.499,,,1
02AB006,2015-04-17T15:15:00-05:00,302.635,,,1,112.119,,,1
02AB006,2015-04-17T15:20:00-05:00,302.618,,,1,109.575,,,1
02AB006,2015-04-17T15:25:00-05:00,302.596,,,1,106.311,,,1
02AB006,2015-04-17T15:30:00-05:00,302.579,,,1,103.810,,,1
02AB006,2015-04-17T15:35:00-05:00,302.577,,,1,103.517,,,1
02AB006,2015-04-17T15:40:00-05:00,302.560,,,1,101.036,,,1
02AB006,2015-04-17T15:45:00-05:00,302.548,,,1,99.297,,,1
02AB006,2015-04-17T15:50:00-05:00,302.537,,,1,97.711,,,1
02AB006,2015-04-17T15:55:00-05:00,302.519,,,1,95.132,,,1
02AB006,2015-04-17T16:00:00-05:00,302.510,,,1,93.851,,,1
02AB006,2015-04-17T16:05:00-05:00,302.502,,,1,92.717,,,1
02AB006,2015-04-17T16:10:00-05:00,302.497,,,1,92.010,,,1
02AB006,2015-04-17T16:15:00-05:00,302.496,,,1,91.869,,,1
02AB006,2015-04-17T16:20:00-05:00,302.493,,,1,91.446,,,1
02AB006,2015-04-17T16:25:00-05:00,302.484,,,1,90.181,,,1
02AB006,2015-04-17T16:30:00-05:00,302.482,,,1,89.900,,,1
02AB006,2015-04-17T16:35:00-05:00,302.477,,,1,89.200,,,1
02AB006,2015-04-17T16:40:00-05:00,302.470,,,1,88.223,,,1
02AB006,2015-04-17T16:45:00-05:00,302.470,,,1,88.223,,,1
02AB006,2015-04-17T16:50:00-05:00,302.476,,,1,89.060,,,1
02AB006,2015-04-17T16:55:00-05:00,302.482,,,1,89.900,,,1
02AB006,2015-04-17T17:00:00-05:00,302.500,,,1,92.434,,,1
02AB006,2015-04-17T17:05:00-05:00,302.496,,,1,91.869,,,1
02AB006,2015-04-17T17:10:00-05:00,302.498,,,1,92.151,,,1
02AB006,2015-04-17T17:15:00-05:00,302.500,,,1,92.434,,,1
02AB006,2015-04-17T17:20:00-05:00,302.502,,,1,92.717,,,1
02AB006,2015-04-17T17:25:00-05:00,302.498,,,1,92.151,,,1
02AB006,2015-04-17T17:30:00-05:00,302.496,,,1,91.869,,,1
02AB006,2015-04-17T17:35:00-05:00,302.492,,,1,91.305,,,1
02AB006,2015-04-17T17:40:00-05:00,302.497,,,1,92.010,,,1
02AB006,2015-04-17T17:45:00-05:00,302.491,,,1,91.164,,,1
02AB006,2015-04-17T17:50:00-05:00,302.488,,,1,90.742,,,1
02AB006,2015-04-17T17:55:00-05:00,302.486,,,1,90.461,,,1
02AB006,2015-04-17T18:00:00-05:00,302.480,,,1,89.620,,,1
02AB006,2015-04-17T18:05:00-05:00,302.475,,,1,88.921,,,1
02AB006,2015-04-17T18:10:00-05:00,302.474,,,1,88.781,,,1
02AB006,2015-04-17T18:15:00-05:00,302.471,,,1,88.363,,,1
02AB006,2015-04-17T18:20:00-05:00,302.471,,,1,88.363,,,1
02AB006,2015-04-17T18:25:00-05:00,302.472,,,1,88.502,,,1
02AB006,2015-04-17T18:30:00-05:00,302.472,,,1,88.502,,,1
02AB006,2015-04-17T18:35:00-05:00,302.464,,,1,87.388,,,1
02AB006,2015-04-17T18:40:00-05:00,302.459,,,1,86.695,,,1
02AB006,2015-04-17T18:45:00-05:00,302.453,,,1,85.864,,,1
02AB006,2015-04-17T18:50:00-05:00,302.450,,,1,85.450,,,1
02AB006,2015-04-17T18:55:00-05:00,302.451,,,1,85.588,,,1
02AB006,2015-04-17T19:00:00-05:00,302.451,,,1,85.588,,,1
02AB006,2015-04-17T19:05:00-05:00,302.443,,,1,84.486,,,1
02AB006,2015-04-17T19:10:00-05:00,302.440,,,1,84.074,,,1
02AB006,2015-04-17T19:15:00-05:00,302.442,,,1,84.349,,,1
02AB006,2015-04-17T19:20:00-05:00,302.441,,,1,84.212,,,1
02AB006,2015-04-17T19:25:00-05:00,302.435,,,1,83.389,,,1
02AB006,2015-04-17T19:30:00-05:00,302.431,,,1,82.842,,,1
02AB006,2015-04-17T20:35:00-05:00,302.418,,,1,81.072,,,1
02AB006,2015-04-17T20:40:00-05:00,302.415,,,1,80.665,,,1
02AB006,2015-04-17T20:45:00-05:00,302.416,,,1,80.800,,,1
02AB006,2015-04-17T20:50:00-05:00,302.418,,,1,81.072,,,1
02AB006,2015-04-17T20:55:00-05:00,302.418,,,1,81.072,,,1
02AB006,2015-04-17T21:00:00-05:00,302.417,,,1,80.936,,,1
02AB006,2015-04-17T21:05:00-05:00,302.420,,,1,81.343,,,1
02AB006,2015-04-17T21:10:00-05:00,302.419,,,1,81.207,,,1
02AB006,2015-04-17T21:15:00-05:00,302.423,,,1,81.751,,,1
02AB006,2015-04-17T21:20:00-05:00,302.422,,,1,81.615,,,1
02AB006,2015-04-17T21:25:00-05:00,302.421,,,1,81.479,,,1
02AB006,2015-04-17T21:30:00-05:00,302.422,,,1,81.615,,,1
02AB006,2015-04-17T21:35:00-05:00,302.419,,,1,81.207,,,1
02AB006,2015-04-17T21:40:00-05:00,302.422,,,1,81.615,,,1
02AB006,2015-04-17T21:45:00-05:00,302.418,,,1,81.072,,,1
02AB006,2015-04-17T21:50:00-05:00,302.418,,,1,81.072,,,1
02AB006,2015-04-17T21:55:00-05:00,302.419,,,1,81.207,,,1
02AB006,2015-04-17T22:00:00-05:00,302.419,,,1,81.207,,,1
02AB006,2015-04-17T22:05:00-05:00,302.421,,,1,81.479,,,1
02AB006,2015-04-17T22:10:00-05:00,302.421,,,1,81.479,,,1
02AB006,2015-04-17T22:15:00-05:00,302.420,,,1,81.343,,,1
02AB006,2015-04-17T22:20:00-05:00,302.418,,,1,81.072,,,1
02AB006,2015-04-17T22:25:00-05:00,302.422,,,1,81.615,,,1
02AB006,2015-04-17T22:30:00-05:00,302.422,,,1,81.615,,,1
02AB006,2015-04-17T22:35:00-05:00,302.423,,,1,81.751,,,1
02AB006,2015-04-17T22:40:00-05:00,302.423,,,1,81.751,,,1
02AB006,2015-04-17T22:45:00-05:00,302.419,,,1,81.207,,,1
02AB006,2015-04-17T22:50:00-05:00,302.422,,,1,81.615,,,1
02AB006,2015-04-17T22:55:00-05:00,302.419,,,1,81.207,,,1
02AB006,2015-04-17T23:00:00-05:00,302.421,,,1,81.479,,,1
02AB006,2015-04-17T23:05:00-05:00,302.419,,,1,81.207,,,1
02AB006,2015-04-17T23:10:00-05:00,302.420,,,1,81.343,,,1
02AB006,2015-04-17T23:15:00-05:00,302.419,,,1,81.207,,,1
02AB006,2015-04-17T23:20:00-05:00,302.423,,,1,81.751,,,1
02AB006,2015-04-17T23:25:00-05:00,302.420,,,1,81.343,,,1
02AB006,2015-04-17T23:30:00-05:00,302.421,,,1,81.479,,,1
02AB006,2015-04-17T23:35:00-05:00,302.421,,,1,81.479,,,1
02AB006,2015-04-17T23:40:00-05:00,302.419,,,1,81.207,,,1
02AB006,2015-04-17T23:45:00-05:00,302.420,,,1,81.343,,,1
02AB006,2015-04-17T23:50:00-05:00,302.420,,,1,81.343,,,1
02AB006,2015-04-17T23:55:00-05:00,302.420,,,1,81.343,,,1
02AB006,2015-04-18T00:00:00-05:00,302.422,,,1,81.615,,,1
02AB006,2015-04-18T00:05:00-05:00,302.423,,,1,81.751,,,1
02AB006,2015-04-18T00:10:00-05:00,302.423,,,1,81.751,,,1
02AB006,2015-04-18T00:15:00-05:00,302.424,,,1,81.887,,,1
